"","y","m","wave","person","village","treated","post","policy"
"440",-0.440988473545645,-0.200705678534369,2,14,8,0,1,0
"441",-0.107904578330758,-0.21902779298126,3,14,8,0,1,0
"442",2.38615190265525,0.424442450109645,1,15,8,0,0,0
"443",1.08608134361559,0.298896490485193,2,15,8,0,1,0
"444",-0.408477885517883,-0.740733742371006,3,15,8,0,1,0
"445",-1.02010916851922,-0.754065155296582,1,16,8,0,0,0
"446",0.33056509025588,1.41267096905431,2,16,8,0,1,0
"447",-1.7946866048439,0.323978516403117,3,16,8,0,1,0
"448",0.537108338804549,-0.768802677537677,1,17,8,0,0,0
"449",1.25105545543064,-0.219704618955562,2,17,8,0,1,0
"450",1.57406620077954,2.17239793100581,3,17,8,0,1,0
"451",-1.62984831005069,-0.769571191037061,1,18,8,0,0,0
"452",0.154623533416251,1.24488527007186,2,18,8,0,1,0
"453",0.588878839009251,-0.46882372404899,3,18,8,0,1,0
"454",1.48823670084298,0.206258037508722,1,19,8,0,0,0
"455",-0.89506617774106,-0.775411729693677,2,19,8,0,1,0
"456",1.04852859265998,1.13312545588742,3,19,8,0,1,0
"457",3.55990025616609,0.635960231408282,1,1,9,1,0,0
"458",2.74518811641359,0.982751117863822,2,1,9,1,1,1
"459",3.00247047387444,1.99954716087811,3,1,9,1,1,1
"460",0.953036074098445,0.327668265958871,1,2,9,1,0,0
"461",-0.273655954363417,-0.149837863288524,2,2,9,1,1,1
"462",0.93727607605227,2.02946755072412,3,2,9,1,1,1
"463",0.312469008454391,-0.570296470018694,1,3,9,1,0,0
"464",2.15730942549636,1.36116905451872,2,3,9,1,1,1
"465",2.00645822161452,1.10872795965981,3,3,9,1,1,1
"466",-0.265319078583464,-0.911333013380422,1,4,9,1,0,0
"467",2.33295173095199,2.44239799933308,2,4,9,1,1,1
"468",1.29364661433524,1.65412132169835,3,4,9,1,1,1
"469",0.256488949603357,-0.83447522938647,1,5,9,1,0,0
"470",2.03032786582029,2.29052281431578,2,5,9,1,1,1
"471",0.718040081914473,0.964970319285992,3,5,9,1,1,1
"472",-0.377288153500434,0.0904110217406477,1,6,9,1,0,0
"473",2.19398360139371,1.72328340733099,2,6,9,1,1,1
"474",0.595737865699113,0.679776037436599,3,6,9,1,1,1
"475",0.190113250901716,1.25134446166531,1,7,9,1,0,0
"476",1.05058159334024,1.89120877049932,2,7,9,1,1,1
"477",3.54930058525352,2.59636811113849,3,7,9,1,1,1
"478",-0.49171687783551,-0.824349465374996,1,8,9,1,0,0
"479",1.32300781712896,0.163968512711176,2,8,9,1,1,1
"480",2.46140222919194,1.55357125949781,3,8,9,1,1,1
"481",0.0400144737388264,0.61677534807484,1,9,9,1,0,0
"482",1.48240714730336,1.98302305068008,2,9,9,1,1,1
"483",0.935450928157866,1.70739922183012,3,9,9,1,1,1
"484",0.708836976580209,1.5051732357389,1,10,9,1,0,0
"485",3.10353697799662,1.71706309525823,2,10,9,1,1,1
"486",0.313457924136314,3.44076656393858,3,10,9,1,1,1
"487",-0.955687148733163,-0.672946938385765,1,11,9,1,0,0
"488",0.116233939182954,0.957136945220973,2,11,9,1,1,1
"489",2.33388805421365,2.80077757922675,3,11,9,1,1,1
"490",-0.306750776387114,-2.06062416738003,1,12,9,1,0,0
"491",2.12492957217781,2.32178141790241,2,12,9,1,1,1
"492",2.02716233759926,2.33508066020431,3,12,9,1,1,1
"493",1.33935397037075,-0.0671905122837952,1,13,9,1,0,0
"494",0.908156864417055,1.66273026969453,2,13,9,1,1,1
"495",2.65906607142372,0.895442191048294,3,13,9,1,1,1
"496",-0.802343623071997,0.741742654784389,1,14,9,1,0,0
"497",1.7046326425625,2.49556906880575,2,14,9,1,1,1
"498",0.95352102142848,0.0452098740226878,3,14,9,1,1,1
"499",1.08562764990683,-0.217844279045841,1,15,9,1,0,0
"500",2.76918580876746,1.68560571495662,2,15,9,1,1,1
"501",1.79751234796113,1.67748224586394,3,15,9,1,1,1
"502",-0.562906249450175,-0.750586926929367,1,16,9,1,0,0
"503",0.78799480121085,2.65447720034653,2,16,9,1,1,1
"504",0.996707814144133,0.600678842160792,3,16,9,1,1,1
"505",2.38517143534825,-0.183212205570877,1,17,9,1,0,0
"506",0.51347735467987,0.644767527857612,2,17,9,1,1,1
"507",3.28938153785115,3.33163268204824,3,17,9,1,1,1
"508",-0.297863430354054,-0.3595138814355,1,18,9,1,0,0
"509",0.309466931461844,2.15866025455929,2,18,9,1,1,1
"510",2.10038853717464,2.59460532462112,3,18,9,1,1,1
"511",0.68938539282997,0.452118939575325,1,19,9,1,0,0
"512",0.914180690200284,1.6967364323812,2,19,9,1,1,1
"513",1.80394201338745,2.49841170745353,3,19,9,1,1,1
"514",0.102911569763447,0.639285980988392,1,1,10,1,0,0
"515",2.97364027985657,1.75069719783493,2,1,10,1,1,1
"516",1.68328083518551,3.04067636270343,3,1,10,1,1,1
"517",0.936375925332964,0.0508327026447117,1,2,10,1,0,0
"518",1.75881751093494,1.90438782817996,2,2,10,1,1,1
"519",1.16752424601268,1.12170448110556,3,2,10,1,1,1
"520",0.554663127857639,0.496973410534546,1,3,10,1,0,0
"521",2.81538495939211,2.29515971504486,2,3,10,1,1,1
"522",2.46263054487647,0.814959857534717,3,3,10,1,1,1
"523",0.787322947427021,0.137102698664421,1,4,10,1,0,0
"524",2.82674886729579,0.495362233165866,2,4,10,1,1,1
"525",3.67828436818775,1.90914816106502,3,4,10,1,1,1
"526",2.58293532620345,2.67103137146842,1,5,10,1,0,0
"527",1.06160251567917,1.38871799407731,2,5,10,1,1,1
"528",2.06362386265444,1.17323697255574,3,5,10,1,1,1
"529",0.222503589575596,0.484417718999425,1,6,10,1,0,0
"530",1.19866826181395,2.66868421624195,2,6,10,1,1,1
"531",2.86539000613577,2.2644660493589,3,6,10,1,1,1
"532",-1.02375684057313,0.0504007211394317,1,7,10,1,0,0
"533",3.97062707849082,2.39479624285584,2,7,10,1,1,1
"534",1.88512297698359,0.864960286032799,3,7,10,1,1,1
"535",-0.137598031835156,0.105726520319523,1,8,10,1,0,0
"536",1.2444761474598,1.1177334066361,2,8,10,1,1,1
"537",1.56654158407951,0.160678530857249,3,8,10,1,1,1
"538",-1.91215310904087,0.235637405165604,1,9,10,1,0,0
"539",1.25543833757171,1.5527011574616,2,9,10,1,1,1
"540",0.506352528056764,0.902170482506762,3,9,10,1,1,1
"541",0.420818832555451,-1.31734394411931,1,10,10,1,0,0
"542",2.22086912297867,0.940303942476863,2,10,10,1,1,1
"543",2.73905629982507,2.15836760295229,3,10,10,1,1,1
"544",1.76244141176794,-0.824932075685841,1,11,10,1,0,0
"545",2.26590869723572,1.34422904938699,2,11,10,1,1,1
"546",-0.501331193338838,0.177769079291614,3,11,10,1,1,1
"547",1.56902741003687,0.545396205661675,1,12,10,1,0,0
"548",3.94619968302599,1.06098933420011,2,12,10,1,1,1
"549",3.15624281579515,1.69139176680464,3,12,10,1,1,1
"550",1.19603712499024,1.94758604487472,1,13,10,1,0,0
"551",0.0827441672825704,2.62298619769458,2,13,10,1,1,1
"552",2.45230069513179,2.30919344456601,3,13,10,1,1,1
"553",-1.20766961172958,-0.583463135558658,1,14,10,1,0,0
"554",1.70786831455078,2.07381562124524,2,14,10,1,1,1
"555",2.12044794078851,1.81649454118224,3,14,10,1,1,1
"556",-1.77676206437017,0.609335319764425,1,15,10,1,0,0
"557",1.19151617356943,0.322221180020906,2,15,10,1,1,1
"558",3.61566576490856,2.96091426083561,3,15,10,1,1,1
"559",-0.633946162039889,0.456966947671632,1,16,10,1,0,0
"560",3.01412533773971,2.2202658578589,2,16,10,1,1,1
"561",3.84522989288377,2.36648580251026,3,16,10,1,1,1
"562",0.334814018929105,1.46286812943184,1,17,10,1,0,0
"563",1.10652701521643,1.14354932700061,2,17,10,1,1,1
"564",1.34408895919961,0.934401014403845,3,17,10,1,1,1
"565",0.870420920131441,1.22024821321212,1,18,10,1,0,0
"566",0.931950237893198,0.827986054800275,2,18,10,1,1,1
"567",2.58416592983638,1.71137998101508,3,18,10,1,1,1
"568",0.0556000180327413,1.36078632481534,1,19,10,1,0,0
"569",0.772180647962325,1.1212341520868,2,19,10,1,1,1
"570",0.811967368745096,1.84132375117378,3,19,10,1,1,1
"571",-1.50656118425221,0.299987591942179,1,1,11,0,0,0
"572",-1.87105020878757,-2.01585062795398,2,1,11,0,1,0
"573",-0.844847373193842,-0.65917262208613,3,1,11,0,1,0
"574",0.266927899801835,-0.217430614518304,1,2,11,0,0,0
"575",-0.240014303025698,1.26337186390055,2,2,11,0,1,0
"576",0.332120869310816,0.625652840672601,3,2,11,0,1,0
"577",-1.07057838067631,-1.29914666143109,1,3,11,0,0,0
"578",-0.780890211683003,0.124579870218538,2,3,11,0,1,0
"579",1.5616815535212,0.501079897893635,3,3,11,0,1,0
"580",-0.577281174283423,-1.61888844932359,1,4,11,0,0,0
"581",-0.0560789467108504,-0.574489982016619,2,4,11,0,1,0
"582",0.496424886041725,0.0918087506382228,3,4,11,0,1,0
"583",0.341776076574662,-2.85827845481094,1,5,11,0,0,0
"584",-1.06655179694998,0.439795055420671,2,5,11,0,1,0
"585",1.08008335858746,0.446287171346344,3,5,11,0,1,0
"586",0.943549093121286,1.57372798279063,1,6,11,0,0,0
"587",1.90942762685656,0.737187149697439,2,6,11,0,1,0
"588",-0.0456396082144676,0.282364236214694,3,6,11,0,1,0
"589",0.628972889919192,-0.595084722305795,1,7,11,0,0,0
"590",0.239721561137993,-0.223778529407854,2,7,11,0,1,0
"591",2.06858328254914,1.61648097476367,3,7,11,0,1,0
"592",-2.03699630262802,-1.58361140386705,1,8,11,0,0,0
"593",-1.47915917643788,0.290292198582086,2,8,11,0,1,0
"594",-0.840410793208483,0.680675307404208,3,8,11,0,1,0
"595",0.310961357263867,0.991244416906794,1,9,11,0,0,0
"596",-0.537602878104751,-0.562413783959427,2,9,11,0,1,0
"597",2.04917020819054,0.43059682023079,3,9,11,0,1,0
"598",-0.147639444782103,-1.11841963369271,1,10,11,0,0,0
"599",-0.0361213646149224,-0.491253707789125,2,10,11,0,1,0
"600",-1.17745929465309,-0.829020565224471,3,10,11,0,1,0
"601",-1.04601604368958,0.0142202783130309,1,11,11,0,0,0
"602",0.618330595169007,0.893017236517259,2,11,11,0,1,0
"603",-0.301070578733417,-1.63572992923098,3,11,11,0,1,0
"604",1.16909677638039,1.80573091622698,1,12,11,0,0,0
"605",-1.22448625510769,-0.0569350943703389,2,12,11,0,1,0
"606",-1.30734281324544,-0.348763589767253,3,12,11,0,1,0
"607",0.574404136888698,0.710952398675441,1,13,11,0,0,0
"608",-0.215277297190485,0.898302017714763,2,13,11,0,1,0
"609",0.556819543809983,1.71762633454222,3,13,11,0,1,0
"610",-2.47079770964324,-1.20689448826178,1,14,11,0,0,0
"611",-0.847195137181343,-0.610590993710246,2,14,11,0,1,0
"612",-1.65799637213246,-0.579028464970714,3,14,11,0,1,0
"613",-2.19103598501443,-0.771068710625901,1,15,11,0,0,0
"614",1.56828791369322,0.773638829299171,2,15,11,0,1,0
"615",-0.122607306730462,0.277621201973969,3,15,11,0,1,0
"616",-1.17040016786467,-0.589977724397336,1,16,11,0,0,0
"617",0.108861175381462,-1.11950781529508,2,16,11,0,1,0
"618",1.0785579647223,0.959152192597167,3,16,11,0,1,0
"619",-0.361736008844506,-1.04142106658671,1,17,11,0,0,0
"620",0.531715679181054,2.01373220954041,2,17,11,0,1,0
"621",2.50394419669543,2.23219587720215,3,17,11,0,1,0
"622",0.911501911990684,-1.0424227007298,1,18,11,0,0,0
"623",0.504817173019488,0.178631046176494,2,18,11,0,1,0
"624",0.213408262925351,1.72311377794885,3,18,11,0,1,0
"625",-0.620097230476763,0.657251229797129,1,19,11,0,0,0
"626",-0.977911323352077,-0.482235720775268,2,19,11,0,1,0
"627",-0.078349448451224,1.04121678010277,3,19,11,0,1,0
"628",-1.07390648918548,-0.639028110861823,1,1,12,0,0,0
"629",0.277001353652543,-0.161252891567224,2,1,12,0,1,0
"630",-1.46261247433965,-0.454487435269305,3,1,12,0,1,0
"631",-1.39373417713914,0.603705293383677,1,2,12,0,0,0
"632",0.640231424070004,0.160147122550494,2,2,12,0,1,0
"633",1.27094967857843,0.716788537859431,3,2,12,0,1,0
"634",-0.387016794169256,0.431285735752725,1,3,12,0,0,0
"635",0.344896583297987,0.163491001542801,2,3,12,0,1,0
"636",0.577027758256199,0.77819298046055,3,3,12,0,1,0
"637",-1.94165594793722,0.995310991210608,1,4,12,0,0,0
"638",-1.76984321991926,-0.936374700589253,2,4,12,0,1,0
"639",0.155312942753635,-0.563394344732229,3,4,12,0,1,0
"640",-0.836459688510414,-0.264733579204292,1,5,12,0,0,0
"641",2.3541397806185,2.27079528470816,2,5,12,0,1,0
"642",-0.863998076114932,0.727498923499251,3,5,12,0,1,0
"643",0.110470969120927,-0.577239317299545,1,6,12,0,0,0
"644",1.18627724393613,0.323452763783255,2,6,12,0,1,0
"645",-0.574559979178776,0.37163010030382,3,6,12,0,1,0
"646",1.51484536245559,0.0476076616239196,1,7,12,0,0,0
"647",-0.223570173197742,-0.709937493236995,2,7,12,0,1,0
"648",0.318492297291512,0.42796913936273,3,7,12,0,1,0
"649",-1.75050084637678,-0.96561776525882,1,8,12,0,0,0
"650",-0.409305274191023,0.756300794302645,2,8,12,0,1,0
"651",-0.622835874800627,-1.16361176975694,3,8,12,0,1,0
"652",1.92377759186734,0.977616866404007,1,9,12,0,0,0
"653",0.211153114123953,0.176082303445782,2,9,12,0,1,0
"654",2.64159768989373,2.30857287787667,3,9,12,0,1,0
"655",-2.30356624107291,-0.0130782049999477,1,10,12,0,0,0
"656",1.59712860680189,0.00254062891796389,2,10,12,0,1,0
"657",0.46821651505084,-0.667464021658027,3,10,12,0,1,0
"658",1.05547802681177,0.192732815797281,1,11,12,0,0,0
"659",1.11857512507841,0.743874622657792,2,11,12,0,1,0
"660",1.44880520001585,0.734262419803915,3,11,12,0,1,0
"661",0.724846020662393,2.03439282887209,1,12,12,0,0,0
"662",-0.635712620833853,0.857069852371819,2,12,12,0,1,0
"663",1.88696972315286,2.22525363453609,3,12,12,0,1,0
"664",1.18939245873395,-0.118990981748777,1,13,12,0,0,0
"665",2.16502698527237,0.00813484852758459,2,13,12,0,1,0
"666",-1.110636144919,0.161872586295715,3,13,12,0,1,0
"667",-1.48119200650996,-0.726161913562878,1,14,12,0,0,0
"668",0.252221050048866,0.699819018402457,2,14,12,0,1,0
"669",-0.194281652028381,-0.0932492056225042,3,14,12,0,1,0
"670",-0.774500818829179,-0.464726414973886,1,15,12,0,0,0
"671",1.23004269592147,0.883111074466361,2,15,12,0,1,0
"672",0.368986448980676,0.294689501431578,3,15,12,0,1,0
"673",0.276621106304879,0.413714342426484,1,16,12,0,0,0
"674",0.21787277296221,1.46294909107887,2,16,12,0,1,0
"675",0.674817181044889,1.78361181686214,3,16,12,0,1,0
"676",0.407139352841965,-0.205059181429485,1,17,12,0,0,0
"677",-0.325213682177783,-0.970390460971392,2,17,12,0,1,0
"678",0.179001215649907,-0.423247798156428,3,17,12,0,1,0
"679",-0.817794787987605,-0.743956582730461,1,18,12,0,0,0
"680",1.2752394372462,1.93666674327145,2,18,12,0,1,0
"681",-0.196848269837371,-0.312729266147756,3,18,12,0,1,0
"682",-2.5187723870293,-1.49272829970039,1,19,12,0,0,0
"683",0.88966507705125,2.35977495965966,2,19,12,0,1,0
"684",-0.284953588502177,0.0555119678348751,3,19,12,0,1,0
"685",0.853148564869654,-0.137436442224532,1,1,13,0,0,0
"686",0.839153388301769,-1.19103727468152,2,1,13,0,1,0
"687",0.871233181817495,-0.49576502453515,3,1,13,0,1,0
"688",0.388729775550275,-0.721161207174072,1,2,13,0,0,0
"689",0.59859410959861,0.205110864968455,2,2,13,0,1,0
"690",1.10800575931153,2.49171489091545,3,2,13,0,1,0
"691",1.42459268967596,0.178501006809479,1,3,13,0,0,0
"692",0.691707130420217,1.33028326367599,2,3,13,0,1,0
"693",1.0770151154595,0.0830472376081846,3,3,13,0,1,0
"694",-0.247424951325586,-1.05624716301703,1,4,13,0,0,0
"695",1.08013610886542,0.416010486016454,2,4,13,0,1,0
"696",1.37203654209417,0.85290342840241,3,4,13,0,1,0
"697",-0.0584517368297161,-0.547108149284307,1,5,13,0,0,0
"698",-0.76742531873868,-0.951678021420843,2,5,13,0,1,0
"699",-0.279710240247543,2.54859446459509,3,5,13,0,1,0
"700",-0.854838561569413,-0.073537201419678,1,6,13,0,0,0
"701",-1.176678645801,-0.232080386803651,2,6,13,0,1,0
"702",0.416091270757874,-0.470367894369326,3,6,13,0,1,0
"703",-0.367747376124946,0.281483136720618,1,7,13,0,0,0
"704",1.25072360026189,1.28900878512426,2,7,13,0,1,0
"705",2.28800551727235,-0.899033974971918,3,7,13,0,1,0
"706",0.0474945188058775,-0.326594993398334,1,8,13,0,0,0
"707",1.07679591153585,0.683028388964003,2,8,13,0,1,0
"708",0.963412143330351,0.366592888576913,3,8,13,0,1,0
"709",1.09066908494212,0.642001468946212,1,9,13,0,0,0
"710",-0.88089472049719,-0.725753319241667,2,9,13,0,1,0
"711",0.306204582991956,0.973085876218699,3,9,13,0,1,0
"712",0.919464088987495,0.767942406239124,1,10,13,0,0,0
"713",1.65836845384885,1.87719203964236,2,10,13,0,1,0
"714",-0.468391105568347,1.1549529141866,3,10,13,0,1,0
"715",-1.40421654180681,-0.233692871483791,1,11,13,0,0,0
"716",1.12240477143483,0.546832300885433,2,11,13,0,1,0
"717",0.675152253860898,-0.138179631619355,3,11,13,0,1,0
"718",0.981635901789369,0.226794859549289,1,12,13,0,0,0
"719",-0.276609112839113,0.317099956754918,2,12,13,0,1,0
"720",0.977677115860287,-0.0907474014405316,3,12,13,0,1,0
"721",-1.98003493642648,-1.38586385360811,1,13,13,0,0,0
"722",-1.1247344478893,-0.859696928222111,2,13,13,0,1,0
"723",-1.30628556983159,0.340422523354021,3,13,13,0,1,0
"724",-0.421013584699369,-0.502596310058756,1,14,13,0,0,0
"725",2.16443676631103,1.14591689861765,2,14,13,0,1,0
"726",-0.376557629945437,1.29806857086117,3,14,13,0,1,0
"727",1.49622477204809,1.34302037230773,1,15,13,0,0,0
"728",1.52584529672735,1.11646035518349,2,15,13,0,1,0
"729",1.22702106989715,-0.379230115672999,3,15,13,0,1,0
"730",-0.500810971915536,0.373285641042547,1,16,13,0,0,0
"731",0.937475410366953,0.843959369305925,2,16,13,0,1,0
"732",-0.249497569708245,0.89118982136041,3,16,13,0,1,0
"733",-1.23443809523989,-1.15030868003601,1,17,13,0,0,0
"734",0.715392074340355,-1.21196670678384,2,17,13,0,1,0
"735",0.881013542343616,-0.162446308698531,3,17,13,0,1,0
"736",2.05704894690418,1.04531614076575,1,18,13,0,0,0
"737",2.83153420425643,-0.980431368497487,2,18,13,0,1,0
"738",0.527720819294274,-0.283697072025514,3,18,13,0,1,0
"739",1.15581003889401,-1.27652214421221,1,19,13,0,0,0
"740",-0.135534412913222,-0.0740627377731848,2,19,13,0,1,0
"741",0.178426791269716,-0.989892637449644,3,19,13,0,1,0
"742",0.386514919385007,0.627695080037615,1,1,14,0,0,0
"743",1.77193199258511,-1.063237111235,2,1,14,0,1,0
"744",0.752574170872853,0.418048573761586,3,1,14,0,1,0
"745",-1.22291144723428,1.25655617637106,1,2,14,0,0,0
"746",1.36239822377912,1.73735778572591,2,2,14,0,1,0
"747",1.17315207318542,0.0715407677224553,3,2,14,0,1,0
"748",-0.885250087888355,-0.943177121975318,1,3,14,0,0,0
"749",1.72193668524997,-0.344698515284866,2,3,14,0,1,0
"750",-1.19908255649427,-2.69433318721381,3,3,14,0,1,0
"751",0.636252017879737,-0.521198560277875,1,4,14,0,0,0
"752",-2.12273784591303,-1.19816461862141,2,4,14,0,1,0
"753",1.02212970320009,-0.0755012149170319,3,4,14,0,1,0
"754",-2.24306237456599,-1.86438422204305,1,5,14,0,0,0
"755",0.677274561991773,-0.315473481689428,2,5,14,0,1,0
"756",-0.350477440789425,0.562490069582383,3,5,14,0,1,0
"757",0.498318792460153,-2.17195400095186,1,6,14,0,0,0
"758",0.988013166152237,-0.0927695023946997,2,6,14,0,1,0
"759",1.30064391154213,-1.20223675661888,3,6,14,0,1,0
"760",-1.62869788064079,-0.315954122421438,1,7,14,0,0,0
"761",1.99910715688721,0.22483956904934,2,7,14,0,1,0
"762",1.12235228002105,0.882700695760185,3,7,14,0,1,0
"763",-0.80962003575704,0.685978476142065,1,8,14,0,0,0
"764",2.25794786439176,0.769430007595626,2,8,14,0,1,0
"765",0.0679027216749581,0.844028128114507,3,8,14,0,1,0
"766",0.736659529009809,-0.455260277756218,1,9,14,0,0,0
"767",0.16999743335631,-0.280415917119106,2,9,14,0,1,0
"768",1.09113853306216,-0.819727185135566,3,9,14,0,1,0
"769",0.505328609508255,0.88175025479297,1,10,14,0,0,0
"770",-0.118153728955172,-0.620544402287725,2,10,14,0,1,0
"771",1.11053446718502,1.27457600498752,3,10,14,0,1,0
"772",0.674537234089581,-1.53480851047917,1,11,14,0,0,0
"773",0.704852027086228,0.209439647878658,2,11,14,0,1,0
"774",-1.01519390759706,0.0293857088452677,3,11,14,0,1,0
"775",-0.00430738750468651,-0.446481546550713,1,12,14,0,0,0
"776",0.0977105272839837,1.37372453803947,2,12,14,0,1,0
"777",-1.23479121724764,-0.83312633357087,3,12,14,0,1,0
"778",0.182031473222878,0.477917959373336,1,13,14,0,0,0
"779",1.51908460836336,0.0768404095169796,2,13,14,0,1,0
"780",-0.00647941791568341,-2.09264033958228,3,13,14,0,1,0
"781",1.19899484739461,0.886452465080356,1,14,14,0,0,0
"782",1.35570687420456,-0.329828989916135,2,14,14,0,1,0
"783",-0.604956515401401,-0.516508883619562,3,14,14,0,1,0
"784",-0.0257882482747761,-1.60994465622868,1,15,14,0,0,0
"785",-0.351637833663674,-1.51592198893134,2,15,14,0,1,0
"786",0.769279950083634,0.761358176190322,3,15,14,0,1,0
"787",0.86910168927432,0.451311195926061,1,16,14,0,0,0
"788",0.773174845109623,-1.83139452668341,2,16,14,0,1,0
"789",0.481956076774537,-2.00710126914413,3,16,14,0,1,0
"790",-0.863034271417774,-0.70536210355916,1,17,14,0,0,0
"791",0.561574479684696,1.62868163562433,2,17,14,0,1,0
"792",-0.188135373345855,-0.696063735108884,3,17,14,0,1,0
"793",-0.608422496519903,-1.06465919769715,1,18,14,0,0,0
"794",-0.54800852591511,-1.52679404685968,2,18,14,0,1,0
"795",0.828809444083412,0.0620566911988297,3,18,14,0,1,0
"796",-0.28790829914307,1.00083614020693,1,19,14,0,0,0
"797",0.796540675389212,0.379155619034158,2,19,14,0,1,0
"798",0.414168407737167,0.326341635259478,3,19,14,0,1,0
"799",-0.635742341570678,0.534212095387983,1,1,15,1,0,0
"800",2.90480699715921,3.04744420197291,2,1,15,1,1,1
"801",2.05628585641582,0.816541277467121,3,1,15,1,1,1
"802",-0.415727864889318,0.618033115647684,1,2,15,1,0,0
"803",3.6473875626268,1.11617066769267,2,2,15,1,1,1
"804",2.16084421563214,1.32536190694165,3,2,15,1,1,1
"805",2.08054919343908,0.0969965399096803,1,3,15,1,0,0
"806",3.14376509710314,2.48197702011439,2,3,15,1,1,1
"807",2.82246476480978,1.20861451602743,3,3,15,1,1,1
"808",0.131935133730132,-2.23239511239234,1,4,15,1,0,0
"809",3.01987519481843,1.67042606155391,2,4,15,1,1,1
"810",0.823764287403859,-0.0697233917707509,3,4,15,1,1,1
"811",-0.820972485275306,0.694935607138577,1,5,15,1,0,0
"812",1.87855513650736,0.626625389627167,2,5,15,1,1,1
"813",0.164654463855001,0.741603817858137,3,5,15,1,1,1
"814",-0.293066550299509,0.0598099423052,1,6,15,1,0,0
"815",2.72545669433125,2.26231455655227,2,6,15,1,1,1
"816",1.20262410311436,2.24337150452114,3,6,15,1,1,1
"817",1.03874312225967,-0.250681758028344,1,7,15,1,0,0
"818",1.27192830010447,1.50250728376971,2,7,15,1,1,1
"819",3.69429755762734,2.10752683688897,3,7,15,1,1,1
"820",-1.72587204969898,-0.344572603188793,1,8,15,1,0,0
"821",3.81751069812413,2.65972736456266,2,8,15,1,1,1
"822",3.39485936661621,1.62968730419938,3,8,15,1,1,1
"823",0.982759995231316,0.50274498041196,1,9,15,1,0,0
"824",2.3011107828724,2.03885137913206,2,9,15,1,1,1
"825",2.31528016482597,2.3482145222488,3,9,15,1,1,1
"826",-1.29656091606566,-1.05981512713333,1,10,15,1,0,0
"827",2.84962211470337,0.14248435472506,2,10,15,1,1,1
"828",1.3363123699314,3.5389455209016,3,10,15,1,1,1
"829",1.25399860271661,1.56562667006526,1,11,15,1,0,0
"830",2.5265193478094,1.33062654509578,2,11,15,1,1,1
"831",2.31944630436262,1.41357174228437,3,11,15,1,1,1
"832",0.836655677241303,0.38638920235927,1,12,15,1,0,0
"833",2.76811363479639,2.17711358984835,2,12,15,1,1,1
"834",1.13018180755778,1.17979565903971,3,12,15,1,1,1
"835",-0.582329179740283,0.0326422848372429,1,13,15,1,0,0
"836",2.71865069535901,2.58330822276148,2,13,15,1,1,1
"837",1.33336663292973,1.22330061664751,3,13,15,1,1,1
"838",2.84838339694964,-0.180179054753245,1,14,15,1,0,0
"839",2.27895483517976,1.53639397797622,2,14,15,1,1,1
"840",2.28141567853859,2.54637612865056,3,14,15,1,1,1
"841",0.063753987966083,-0.537787581680568,1,15,15,1,0,0
"842",2.84310650495796,-0.285950366202948,2,15,15,1,1,1
"843",1.59944780818998,0.642517548251555,3,15,15,1,1,1
"844",0.890944737487669,2.04391191684271,1,16,15,1,0,0
"845",0.208844835395485,0.986795962081261,2,16,15,1,1,1
"846",0.31398666297703,0.874521267405347,3,16,15,1,1,1
"847",0.791543868642685,-0.213585000272151,1,17,15,1,0,0
"848",2.32193952788887,1.83075873386149,2,17,15,1,1,1
"849",1.46790824450736,1.47399791973248,3,17,15,1,1,1
"850",1.70499963739803,1.94585964161386,1,18,15,1,0,0
"851",3.7032860363436,2.93590861474047,2,18,15,1,1,1
"852",1.81068792187382,1.01803679540444,3,18,15,1,1,1
"853",1.15370493194094,-0.15161289131925,1,19,15,1,0,0
"854",0.552513692898865,2.12512348736635,2,19,15,1,1,1
"855",5.0295817299363,3.75708094148229,3,19,15,1,1,1
"856",-0.743724639056976,-0.741506550306006,1,1,16,0,0,0
"857",-1.81499802744298,-0.183578725632278,2,1,16,0,1,0
"858",-0.380399017196567,-0.0193903977248516,3,1,16,0,1,0
"859",-0.323619039350118,-0.161179301579804,1,2,16,0,0,0
"860",1.40286006537277,0.946694107581056,2,2,16,0,1,0
"861",-0.898819434722249,1.03155385804821,3,2,16,0,1,0
"862",0.260138217707121,-0.807336348688248,1,3,16,0,0,0
"863",1.78844620342679,0.914385888621922,2,3,16,0,1,0
"864",1.05579029200146,1.03059031634574,3,3,16,0,1,0
"865",1.04447622529406,1.3720729265328,1,4,16,0,0,0
"866",1.49577321379399,1.75752678953548,2,4,16,0,1,0
"867",-1.43730663509331,0.469738241098916,3,4,16,0,1,0
"868",-0.24670245156154,-0.719893014129329,1,5,16,0,0,0
"869",0.777716960402483,0.376453376531151,2,5,16,0,1,0
"870",1.10972632906534,-0.367058249287003,3,5,16,0,1,0
"871",-0.280667940632464,-1.46316124096788,1,6,16,0,0,0
"872",1.08253140534104,1.23693188186542,2,6,16,0,1,0
"873",0.58418877320074,1.02752682918297,3,6,16,0,1,0
"874",0.491439715839692,1.60652696194759,1,7,16,0,0,0
"875",-0.758017478312002,0.793633536794484,2,7,16,0,1,0
"876",0.648087412110402,1.19797147355363,3,7,16,0,1,0
"877",-0.30390897423457,0.862039632899145,1,8,16,0,0,0
"878",0.300135221515759,0.687307402405804,2,8,16,0,1,0
"879",0.569807966558888,0.0552458882876388,3,8,16,0,1,0
